Unnamed: 0,andriusp,boris,desiveri,henrikek,idarhan,juanms,larsfrog,matsc,mikolajs,oysteinhf,petrako,piyali,souvikb,thoreem,tiago,vh,viggoh
2020-06-05 00:00:04.365375,0.0,557147.98,3926981.26,0.0,0.0,0.0,1713569.85,5766658.84,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3571595.85
2020-06-05 05:00:05.923286,0.0,557147.98,3926981.26,0.0,0.0,0.0,1713569.85,5766658.84,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3571595.85
2020-06-05 10:00:04.517545,0.0,559304.25,3926981.26,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-05 15:00:04.454952,0.0,559304.25,3926981.26,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-05 20:00:05.157239,0.0,559304.25,3926981.26,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-06 00:00:04.970439,0.0,559304.25,3926981.26,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-06 05:00:04.804362,0.0,559304.25,3926981.26,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-06 10:00:06.370937,0.0,559304.25,3926981.26,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-06 15:00:04.181328,0.0,559304.25,3926981.26,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-06 20:00:04.551413,0.0,559304.25,3963847.54,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-07 00:00:04.370044,0.0,559304.25,3963847.54,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-07 05:00:04.128828,0.0,559304.25,3963847.54,0.0,0.0,0.0,1713569.85,5963134.86,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-07 10:00:04.242268,0.0,559304.25,4160490.81,0.0,0.0,0.0,1713569.85,6159691.66,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3701663.2
2020-06-07 15:00:02.754955,0.0,559304.25,4178603.52,0.0,0.0,0.0,1713569.85,6159691.66,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3719418.22
2020-06-07 20:00:02.792522,0.0,559304.25,4178603.52,0.0,0.0,0.0,1713569.85,6159691.66,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3719418.22
2020-06-08 00:00:03.775672,0.0,559304.25,4178603.52,0.0,0.0,0.0,1713569.85,6159691.66,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3719418.22
2020-06-08 05:00:05.182262,0.0,559304.25,4178603.52,0.0,0.0,0.0,1713569.85,6208981.33,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3719418.22
2020-06-08 10:00:03.983928,0.0,559304.25,4178603.52,0.0,0.0,0.0,1713569.85,6208981.33,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3719418.22
2020-06-08 15:00:04.293156,0.0,559304.25,4193607.89,0.0,0.0,0.0,1713569.85,6208981.33,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3719418.22
2020-06-08 20:00:03.683340,0.0,559304.25,4193607.89,0.0,0.0,0.0,1713569.85,6208981.33,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,3968286.22
2020-06-09 00:00:05.210479,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6208981.33,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4034155.59
2020-06-09 05:00:05.748772,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6208981.33,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4034155.59
2020-06-09 10:00:03.880124,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-09 15:00:03.888081,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-09 20:00:04.120076,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-10 00:00:04.004995,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-10 05:00:04.377678,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-10 10:00:03.723231,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-10 15:00:04.388113,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-10 20:00:03.951867,0.0,559304.25,4196935.36,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036904.46
2020-06-11 00:00:04.399662,0.0,559304.25,4393626.42,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036926.08
2020-06-11 05:00:04.421536,0.0,559304.25,4393626.42,0.0,0.0,0.0,1713569.85,6405573.4,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036926.08
2020-06-11 10:00:04.723903,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4036926.08
2020-06-11 15:00:03.745553,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4039678.36
2020-06-11 20:00:04.146395,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4039678.36
2020-06-12 00:00:04.055114,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4039678.36
2020-06-12 05:00:04.625190,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4039678.36
2020-06-12 10:00:02.338137,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4039678.36
2020-06-12 15:00:03.980473,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4162912.78
2020-06-12 20:00:04.677264,0.0,651503.08,4393626.42,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4162912.78
2020-06-13 00:00:04.057035,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4162912.78
2020-06-13 05:00:04.472809,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4162912.78
2020-06-13 10:00:03.989182,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6601613.65,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4162912.78
2020-06-13 15:00:02.537418,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4162912.78
2020-06-13 20:00:02.001269,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4249553.42
2020-06-14 00:00:03.618025,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4249699.05
2020-06-14 05:00:03.950317,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4249699.05
2020-06-14 10:00:02.966727,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4249699.05
2020-06-14 15:00:03.959046,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4314215.6
2020-06-14 20:00:03.604554,0.0,657409.4,4590307.24,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4314215.6
2020-06-15 00:00:03.659187,0.0,691224.36,4645617.53,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4315285.12
2020-06-15 05:00:04.486905,0.0,691224.36,4645617.53,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4318690.48
2020-06-15 10:00:03.927815,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6797682.35,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4318690.48
2020-06-15 15:00:04.425761,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4318690.48
2020-06-15 20:00:03.624416,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4318690.48
2020-06-16 00:00:03.321295,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4321439.36
2020-06-16 05:00:04.308566,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4321439.36
2020-06-16 10:00:04.387029,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4321439.36
2020-06-16 15:00:03.685097,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4374219.73
2020-06-16 20:00:04.049483,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4374219.73
2020-06-17 00:00:05.075318,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4374219.73
2020-06-17 05:00:04.139412,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4374219.73
2020-06-17 10:00:04.252636,0.0,707064.15,4645617.53,0.0,0.0,0.0,1713569.85,6993722.6,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4374219.73
2020-06-17 15:00:02.436994,0.0,707120.04,4645617.53,0.0,0.0,0.0,1713569.85,7189882.31,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-17 20:00:03.749748,0.0,707120.04,4645617.53,0.0,0.0,0.0,1713569.85,7189882.31,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-18 00:00:03.626688,0.0,707120.04,4645617.53,0.0,0.0,0.0,1713569.85,7189882.31,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-18 05:00:04.007439,0.0,707120.04,4645617.53,0.0,0.0,0.0,1713569.85,7484833.56,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-18 10:00:04.216434,0.0,707120.04,4645617.53,0.0,0.0,0.0,1713569.85,7484833.56,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-18 15:00:04.682579,0.0,707120.04,4645617.53,0.0,0.0,0.0,1713569.85,7484833.56,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-18 20:00:03.290452,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7484833.56,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-19 00:00:04.150738,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7484833.56,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4415780.48
2020-06-19 05:00:03.923094,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7484833.56,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4447155.84
2020-06-19 10:00:03.372447,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7484833.56,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4448950.11
2020-06-19 15:00:04.842735,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7680918.19,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4448950.11
2020-06-19 20:00:03.557075,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7680918.19,36694.47,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4448950.11
2020-06-20 00:00:03.583911,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7729775.5,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-20 05:00:04.068825,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7729775.5,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-20 10:00:04.194286,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7778487.18,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-20 15:00:03.779849,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7778487.18,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-20 20:00:04.072978,0.0,707120.04,4842348.41,0.0,0.0,0.0,1713569.85,7778487.18,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-21 00:00:04.049526,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7778487.18,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-21 05:00:04.511787,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7778487.18,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-21 10:00:04.195295,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7778487.18,36705.85,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451714.91
2020-06-21 15:00:04.281277,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,38892.66,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451734.25
2020-06-21 20:00:04.190840,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,38892.66,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451734.25
2020-06-22 00:00:04.210730,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,38892.66,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451734.25
2020-06-22 05:00:04.615821,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,38892.66,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4451734.25
2020-06-22 10:00:03.936746,0.0,707120.04,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,38892.66,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4648448.07
2020-06-22 15:00:04.230064,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4648458.31
2020-06-22 20:00:03.841675,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4648458.31
2020-06-23 00:00:04.363601,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,7982934.47,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4648458.31
2020-06-23 05:00:05.284966,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8031749.69,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4648458.31
2020-06-23 10:00:05.192296,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8031749.69,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4648458.31
2020-06-23 15:00:07.439852,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8227785.39,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4787211.44
2020-06-23 20:00:05.462142,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8227785.39,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4787211.44
2020-06-24 00:00:04.788891,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8227785.39,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4787211.44
2020-06-24 05:00:05.043134,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8276503.89,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4787211.44
2020-06-24 10:00:06.574498,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8276503.89,39838.15,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4787211.44
2020-06-24 15:00:07.119737,0.0,709982.99,4897649.74,0.0,0.0,0.0,1713569.85,8323739.88,40713.1,59998.72,0.0,0.0,0.0,15712.59,0.0,0.0,4787211.44
